Date,Target_Price,Sentiment_VIX,Volume,Var_NASDAQ,VIX_Close
2015-03-20,100.51945495605467,-0.3404540294032432,31761400.0,0.0064522061258518,13.520000457763672
2015-03-23,100.32498168945312,0.07353672786798,17268500.0,-0.0019365567762455,13.520000457763672
2015-03-24,99.96372985839844,0.6214657795058967,22445300.0,-0.0036073148606519,13.359999656677246
2015-03-25,97.6760711669922,-0.9704064991431312,41581400.0,-0.0231508112546027,13.260000228881836
2015-03-26,97.34263610839844,-1.2832970171160467,47846300.0,-0.0034195220362234,16.639999389648438
2015-03-27,97.73162841796876,-1.8393965719292675,33878400.0,0.003988151139289,15.729999542236328
2015-03-30,98.8523406982422,-0.650304993261131,30570200.0,0.0114019920021114,14.760000228881836
2015-03-31,97.80574035644533,-0.343131652137048,30488100.0,-0.0106439584611068,14.970000267028809
2015-04-01,97.29631805419922,-0.2990955505731417,32970500.0,-0.0052221228630977,15.31999969482422
2015-04-02,97.36116027832033,0.3219770362178419,19164200.0,0.000666218704515,15.300000190734863
2015-04-06,98.1576690673828,-0.9505967043235304,24451100.0,0.0081476878525102,15.75
2015-04-07,97.99098205566406,-1.0925882960788948,19379400.0,-0.0016995992670787,14.56999969482422
2015-04-08,98.76895904541016,-1.83865236464498,25866900.0,0.0079079210903892,14.59000015258789
2015-04-09,99.3895034790039,-3.015067708995264,23114700.0,0.0062631335970913,14.140000343322754
2015-04-10,99.79702758789062,-2.538765557875882,17164300.0,0.0040918899016,13.199999809265137
2015-04-13,99.5469741821289,-0.5425934241237378,17783500.0,-0.0025087640931484,13.170000076293944
2015-04-14,99.25984191894533,-1.316685965520216,23755700.0,-0.0028885575299851,14.34000015258789
2015-04-15,99.88035583496094,-1.364346936575593,21128600.0,0.0062319504677144,13.579999923706056
2015-04-16,99.7414779663086,-1.674774372726155,16195300.0,-0.0013914098314162,13.270000457763672
2015-04-17,98.18548583984376,0.9974697929291968,46514000.0,-0.0157232158001975,13.970000267028809
2015-04-20,99.65811157226562,-0.687128061361167,28945900.0,0.0148870415724242,13.670000076293944
2015-04-21,100.08414459228516,-0.2114411122072637,22759800.0,0.0042658341229912,12.75
2015-04-22,100.6305923461914,-2.0059762388437066,21429200.0,0.0054450322118644,12.970000267028809
2015-04-23,101.01034545898438,-3.876050759669094,29473200.0,0.0037666315769582,12.960000038146973
2015-04-24,102.381103515625,0.414049794729152,32508100.0,0.0134792177137139,12.210000038146973
2015-04-27,102.1218032836914,0.2632982715890987,31121300.0,-0.0025359089017523,12.34000015258789
2015-04-28,101.9180145263672,-0.1294184092333977,36849200.0,-0.001997539767228,13.260000228881836
2015-04-29,101.27894592285156,-1.4438466137930388,34043900.0,-0.0062901601404194,13.4399995803833
2015-04-30,99.68589782714844,0.5192086238929816,44080500.0,-0.0158543298902853,13.890000343322754
2015-05-01,101.00109100341795,-1.9311780005062973,32874300.0,0.0131070979003187,13.979999542236328
2015-05-04,101.1678237915039,-0.0211755055214431,23507300.0,0.001649440776362,13.119999885559082
2015-05-05,99.51917266845705,-3.118029511041981,47843300.0,-0.0164304438358853,13.210000038146973
2015-05-06,98.8337860107422,-0.955448982361846,42687200.0,-0.0069108057683823,13.93000030517578
2015-05-07,99.42654418945312,-2.3325005590050045,29335800.0,0.0059796122030199,15.479999542236328
2015-05-08,100.66765594482422,1.2207974793733627,33023300.0,0.0124054337528668,13.359999656677246
2015-05-11,100.27864837646484,-0.3964258167813753,19679300.0,-0.0038717612212455,13.350000381469728
2015-05-12,99.82482147216795,-1.424465180509652,33665000.0,-0.0045359301640415,14.729999542236328
2015-05-13,100.02857208251952,-0.7508278170165739,20738400.0,0.0020390014632136,13.630000114440918
2015-05-14,101.49195861816406,-1.581981304901275,23904200.0,0.014523703903669,13.140000343322754
2015-05-15,101.49195861816406,0.3850755017140334,23937400.0,0.0,12.460000038146973
2015-05-18,101.93649291992188,-2.4159708678608096,17631100.0,0.0043704310382514,13.079999923706056
2015-05-19,101.8253936767578,-2.1490218765030127,14212900.0,-0.0010904812085238,12.949999809265137
2015-05-20,101.89020538330078,0.0816194753338024,21131900.0,0.0006362959835056,12.899999618530272
2015-05-21,102.41814422607422,-2.193592659658324,16771800.0,0.0051680708971539,13.029999732971191
2015-05-22,102.31626892089844,-2.7853447363877457,13543800.0,-0.0009951948186733,12.369999885559082
2015-05-26,101.1400146484375,0.5112620112855821,25488400.0,-0.0115628513131457,13.449999809265137
2015-05-27,102.77010345458984,-1.6352471589612925,30572700.0,0.0159886478127511,14.15999984741211
2015-05-28,102.53855895996094,-2.474616022602204,17302400.0,-0.0022555754839893,13.489999771118164
2015-05-29,101.92727661132812,-0.5593147684014876,30383000.0,-0.0059793282154574,13.59000015258789
2015-06-01,102.26994323730467,-0.2606759034695182,24570200.0,0.0033562351915393,13.920000076293944
2015-06-02,101.94580841064452,-1.4503686348446367,19449600.0,-0.0031744377819846,14.720000267028809
2015-06-03,102.25142669677734,-1.7612613116468263,20507200.0,0.0029933658423248,13.729999542236328
2015-06-04,101.4734344482422,1.101469169912153,31374600.0,-0.0076377131995749,14.56999969482422
2015-06-05,101.23262786865234,-1.5890974479642874,22641700.0,-0.0023759199909149,15.010000228881836
2015-06-08,100.20455169677734,-0.1561985501247146,24549200.0,-0.0102075009252239,14.84000015258789
2015-06-09,100.03785705566406,-1.5486743168556412,27554600.0,-0.0016649288295933,15.18000030517578
2015-06-10,101.40858459472656,-1.6492688607483106,30297900.0,0.01360906336609,14.239999771118164
2015-06-11,101.5567855834961,-1.6759575860711209,17593500.0,0.0014603576460135,13.039999961853027
2015-06-12,100.72323608398438,-4.212016317110708,27201800.0,-0.0082415871897416,13.3100004196167
2015-06-15,100.22308349609376,-1.7722664429648962,31238800.0,-0.0049779823961279,15.479999542236328
2015-06-16,100.76953887939452,-1.0294206382785591,16456900.0,0.0054375799795511,15.619999885559082
2015-06-17,101.0474090576172,-2.418530045804144,23296700.0,0.0027536870084403,14.65999984741211
2015-06-18,102.52003479003906,0.110764517717423,43032400.0,0.0144684375254094,14.029999732971191
2015-06-19,102.01316833496094,-2.716998168205368,27877600.0,-0.0049563345700547,13.350000381469728
2015-06-22,102.76512908935548,0.3981719104152669,19120900.0,0.0073441780083352,13.420000076293944
2015-06-23,102.84867095947266,-0.8076098450959558,18127900.0,0.0008126096078616,12.5
2015-06-24,102.3195343017578,0.1069998371578448,15815900.0,-0.005158088020696,12.56999969482422
2015-06-25,102.11526489257812,-2.946622044489433,18326700.0,-0.0019983826429201,12.960000038146973
2015-06-26,101.43761444091795,-1.300710642534003,32311700.0,-0.0066582497615382,14.130000114440918
2015-06-29,99.04254150390624,-1.6076946952155524,50874900.0,-0.0238945034701722,16.700000762939453
2015-06-30,99.39529418945312,-1.273306172753875,34809900.0,0.0035553003880044,17.600000381469727
2015-07-01,100.1843719482422,0.4733011620072568,21293000.0,0.0079074375225494,16.6299991607666
2015-07-02,100.21222686767578,-0.9902415313021572,20499400.0,0.0002779979278846,15.43000030517578
2015-07-06,99.9801254272461,0.131323665824942,24311000.0,-0.0023187853258649,18.64999961853028
2015-07-07,100.23078155517578,-1.0628794816634728,44230800.0,0.0025039221156088,17.219999313354492
2015-07-08,98.48555755615234,-3.540017532641565,39691500.0,-0.0175654289912958,17.3799991607666
2015-07-09,98.42985534667967,-2.2217804739177693,28381000.0,-0.0005657475982935,17.459999084472656
2015-07-10,99.93372344970705,-0.987679054620622,26415800.0,0.0151630347249932,17.450000762939453
2015-07-13,101.68827056884766,-1.6340878911892935,25780700.0,0.0174047620044134,15.289999961853027
2015-07-14,102.35667419433594,-0.4458965688511854,21977200.0,0.0065515567374687,13.90999984741211
2015-07-15,102.46805572509766,-1.0852908204457417,28631500.0,0.0010875790416937,13.350000381469728
2015-07-16,103.91620635986328,-0.2822891335067055,29838900.0,0.0140337677633382,12.59000015258789
2015-07-17,105.4479522705078,-0.1680772042672992,35926800.0,0.0146326214687841,11.770000457763672
2015-07-20,105.81000518798828,0.7554540328088416,26539000.0,0.0034275941725267,12.25
2015-07-21,105.7450180053711,-1.1510306518409377,35468900.0,-0.0006143761909349,12.420000076293944
2015-07-22,104.5474853515625,-0.1252981023001676,35575000.0,-0.0113893322841433,12.770000457763672
2015-07-23,104.1575698852539,-0.0904404700555583,25698300.0,-0.0037365258787865,12.0600004196167
2015-07-24,103.1364288330078,0.5238466700991757,30844700.0,-0.0098521840318243,12.869999885559082
2015-07-27,102.28238677978516,-0.5843154811972561,35994800.0,-0.0083151776679269,15.600000381469728
2015-07-28,103.1642837524414,0.233749104283732,33553500.0,0.008585219581537,14.869999885559082
2015-07-29,103.5541763305664,-1.802494547364983,26714100.0,0.0037722130892681,13.56999969482422
2015-07-30,104.04620361328124,0.322499028642791,25438100.0,0.0047401474325584,12.720000267028809
2015-07-31,103.92547607421876,-2.241559510697665,22081700.0,-0.0011609999284983,12.029999732971191
2015-08-03,103.60059356689452,-1.0765451664689407,25001800.0,-0.0031310068493415,12.850000381469728
2015-08-04,103.40564727783205,-1.732026742445741,22132300.0,-0.0018834827964422,12.65999984741211
2015-08-05,104.20403289794922,1.346734253594398,28989900.0,0.0076912555828149,12.020000457763672
2015-08-06,102.53303527832033,-0.1888994486927736,42125400.0,-0.0161657899548164,12.199999809265137
2015-08-07,102.40309143066406,-1.2820593682710912,30006800.0,-0.0012681401484199,13.56999969482422
2015-08-10,103.57274627685548,-2.485174628881187,21500800.0,0.0113573264892315,12.729999542236328
2015-08-11,102.24525451660156,0.0504746795971216,36123300.0,-0.0128998451411938,13.239999771118164
2015-08-12,102.5979995727539,0.1306944630024459,41889000.0,0.0034440519546912,15.1899995803833
2015-08-13,102.43091583251952,-1.7033668873807586,22510500.0,-0.0016298557390433,13.869999885559082
2015-08-14,102.58875274658205,-1.6959566004013231,17924900.0,0.0015397249087278,13.6899995803833
2015-08-17,103.44277954101562,-0.4330622459958874,21224900.0,0.0082903007740518,14.31999969482422
2015-08-18,102.91364288330078,-0.7047860116608232,13984400.0,-0.0051283871973041,13.40999984741211
2015-08-19,102.2359390258789,1.7726829033960807,42511400.0,-0.0066069481240033,14.84000015258789
2015-08-20,99.40460205078124,0.5283814338002499,57747300.0,-0.0280848589390492,16.549999237060547
2015-08-21,95.0600814819336,-0.7932381274796516,97763400.0,-0.0446892825396994,22.549999237060547
2015-08-24,91.4024658203125,0.2636883162976623,150829900.0,-0.0392366719120991,28.030000686645508
2015-08-25,91.05899047851562,-2.397411446063388,75088300.0,-0.0037649129244278,31.1299991607666
2015-08-26,95.6448974609375,-3.4825786465551274,104103800.0,0.0491348050121795,31.1299991607666
2015-08-27,98.06781768798828,-1.998947644412928,69377700.0,0.0250169080370852,27.11000061035156
2015-08-28,98.04925537109376,0.3197276888716426,49919600.0,-0.0001892983273758,26.690000534057617
2015-08-31,96.8331527709961,-1.1208521565094285,39549400.0,-0.0124805352832348,27.030000686645508
2015-09-01,93.80683135986328,-0.5739042339803634,73155500.0,-0.0317517405941343,31.90999984741211
2015-09-02,96.45254516601562,-1.756768084901901,43963600.0,0.0278134450970185,29.13999938964844
2015-09-03,95.97908020019533,-3.138103864879996,45131800.0,-0.004920874314,25.209999084472656
2015-09-04,94.83726501464844,0.1286535051907062,49379600.0,-0.0119678302468859,27.43000030517578
2015-09-08,97.51080322265624,-1.5093044509741849,37343500.0,0.0278007512565163,25.049999237060547
2015-09-09,96.41539764404295,0.57942044385377,47146700.0,-0.0112972586898144,22.38999938964844
2015-09-10,97.46440887451172,-1.4783917992659692,47686700.0,0.0108213587174936,26.8700008392334
2015-09-11,98.0028305053711,-1.4494037257712993,29106100.0,0.005509086784328,25.3799991607666
2015-09-14,97.70577239990234,1.2729602122894226,19718800.0,-0.0030357207520737,24.030000686645508
2015-09-15,98.8568878173828,-1.3037302037989864,30020200.0,0.0117125864677934,23.280000686645508
2015-09-16,99.41387176513672,-0.5312655195580664,31329100.0,0.00561843222983,22.56999969482422
2015-09-17,99.45101928710938,0.294189951316408,56139800.0,0.0003735955824899,21.540000915527344
2015-09-18,98.03653717041016,-2.33592921670742,48384000.0,-0.0143250170325086,23.06999969482422
2015-09-21,98.34362030029295,1.2490635123971918,35772600.0,0.003127437966573,21.96999931335449
2015-09-22,96.87329864501952,-0.5540662132183878,47359700.0,-0.0150637502781479,22.96999931335449
2015-09-23,96.94776153564452,-1.349386799783867,21775100.0,0.0007683674232211,22.09000015258789
2015-09-24,96.59412384033205,-2.167283889444682,38284300.0,-0.0036543830104829,23.530000686645508
2015-09-25,95.77523803710938,-2.399132549866306,44700000.0,-0.0085137335960846,21.1200008392334
2015-09-28,93.0486297607422,-1.1175196313845135,44077500.0,-0.0288819188204616,25.020000457763672
2015-09-29,92.56471252441406,-0.6032617367774307,49315500.0,-0.0052142623669885,26.56999969482422
2015-09-30,94.69576263427734,-0.3260589581217049,41411400.0,0.02276125926625,24.63999938964844
2015-10-01,95.1238250732422,-0.8180740864398602,39339100.0,0.0045102106665762,23.13999938964844
2015-10-02,96.78955078125,0.2533517712848403,59370900.0,0.0173595772738729,23.989999771118164
2015-10-05,98.17611694335938,-1.824426180019714,32853500.0,0.0142239354831844,20.309999465942383
2015-10-06,97.71083068847656,0.0056280760940292,33051500.0,-0.0047505679735364,19.540000915527344
2015-10-07,98.29706573486328,0.1407441444078608,37389300.0,0.0059817671136284,18.959999084472656
2015-10-08,98.68795013427734,-1.7164715061491314,50188900.0,0.0039686766096179,18.6200008392334
2015-10-09,99.13460540771484,-1.188880021995399,23916200.0,0.0045157240156045,17.149999618530273
2015-10-12,99.37654876708984,0.777131879221532,16162000.0,0.0024375807009835,17.68000030517578
2015-10-13,98.7344741821289,0.4650231090168887,26999600.0,-0.0064819899824703,17.079999923706055
2015-10-14,98.5762710571289,-0.3875521412771403,30902600.0,-0.0016035939523714,17.670000076293945
2015-10-15,100.19547271728516,-1.985641093566171,38393800.0,0.0162924311719405,17.6200008392334
2015-10-16,100.61424255371094,-0.2322322511298935,27091100.0,0.0041708185575347,15.640000343322754
2015-10-19,101.1911849975586,-2.054220158510925,23776300.0,0.0057178245669999,15.68000030517578
2015-10-20,100.67008209228516,-0.8151534925694539,23404700.0,-0.0051629920920432,15.170000076293944
2015-10-21,100.05587768554688,0.0815646949625272,30195200.0,-0.0061198494143692,14.979999542236328
2015-10-22,102.09384155273438,-1.6554041905506047,42778700.0,0.020163598766644,15.020000457763672
2015-10-23,104.95075225830078,0.9824870347093162,53170900.0,0.027598808466402,13.460000038146973
2015-10-26,105.015869140625,1.280348729559036,25918000.0,0.0006202593914978,14.760000228881836
2015-10-27,105.22990417480467,-1.0596868625478404,31390500.0,0.002036046715655,15.75
2015-10-28,106.10465240478516,-0.2288595124780232,42221900.0,0.0082783737764533,15.140000343322754
2015-10-29,105.93714904785156,0.3599668997799042,24913300.0,-0.0015799091559149,14.800000190734863
2015-10-30,105.46253967285156,-0.079422415884871,27199200.0,-0.004490169075268,14.600000381469728
2015-11-02,106.6537094116211,0.5531242417381029,22176900.0,0.01123140980964,15.40999984741211
2015-11-03,107.02593231201172,-1.46637863764269,20418400.0,0.003483937673107,14.329999923706056
2015-11-04,107.03523254394533,1.4519396013264425,28633000.0,8.689321994201975e-05,14.039999961853027
2015-11-05,106.74674987792967,-0.6406305383596095,25004100.0,-0.0026988508372083,15.390000343322754
2015-11-06,106.82121276855467,-0.9526386411551846,29924900.0,0.0006973226950299,14.90999984741211
2015-11-09,105.68590545654295,0.0313453721225767,33479800.0,-0.0106849890288952,15.34000015258789
2015-11-10,105.41602325439452,0.403639464936564,35452100.0,-0.0025568913636207,16.690000534057617
2015-11-11,105.28575897216795,-0.11769275544523,22748800.0,-0.0012364802750749,15.06999969482422
2015-11-12,104.2621078491211,0.2191582570469654,31196900.0,-0.0097701711917814,17.059999465942383
2015-11-13,102.21480560302734,-0.5969796148507885,52836000.0,-0.0198314601812343,18.68000030517578
2015-11-16,103.6851577758789,-1.1909401875518029,33980600.0,0.0142824422420753,20.51000022888184
2015-11-17,103.75028228759766,-1.2294891257886338,30579500.0,0.0006279015180674,17.81999969482422
2015-11-18,105.74172973632812,-2.80837124259597,32966500.0,0.0190127291136893,19.01000022888184
2015-11-19,105.816162109375,-0.6133150285767341,26188100.0,0.0007036596504973,16.25
2015-11-20,106.53273010253906,-0.5338297124942046,22727600.0,0.0067489941257162,16.1299991607666
2015-11-23,106.2256317138672,-1.4934475338874569,20696200.0,-0.0028868299165719,16.149999618530273
2015-11-24,106.132568359375,-0.8534943983205249,26374400.0,-0.0008764753178146,16.530000686645508
2015-11-25,106.2256317138672,-3.010225984056522,14159900.0,0.0008764753178145,15.550000190734863
2015-11-27,106.37451934814452,-1.0795932744442502,8828000.0,0.0014006354922514,15.3100004196167
2015-11-30,106.10465240478516,-1.4143615844066353,25041600.0,-0.0025401745144466,15.550000190734863
2015-12-01,107.16551208496094,-2.634039003186998,28639400.0,0.0099485873472065,15.609999656677246
2015-12-02,106.50477600097656,0.2785092376705619,22395500.0,-0.006184652026202,15.039999961853027
2015-12-03,104.69947814941406,-1.4695803801904623,42754300.0,-0.0170956956057756,15.869999885559082
2015-12-04,107.14691162109376,-1.516308264344977,40037300.0,0.0231067649381494,17.43000030517578
2015-12-07,106.66300201416016,-2.327142193368446,25892100.0,-0.0045265481377059,15.649999618530272
2015-12-08,106.67229461669922,0.7971607002175218,30792600.0,8.711734712169434e-05,17.690000534057617
2015-12-09,105.0531005859375,0.6038345159896499,48509200.0,-0.0152955255749506,18.049999237060547
2015-12-10,105.5277099609375,-3.505335670249795,30154600.0,0.0045076298964631,19.25
2015-12-11,103.09888458251952,-1.198661182737565,56022200.0,-0.0232849999147175,21.36000061035156
2015-12-14,103.88053894042967,-1.352637631649705,53098500.0,0.0075530027147359,24.700000762939453
2015-12-15,104.51333618164062,-1.78609149842082,48428000.0,0.006073107338445,20.76000022888184
2015-12-16,106.0674285888672,-1.805844744234805,44944100.0,0.0147603284118584,19.25
2015-12-17,104.52264404296876,1.4662979979257094,45668800.0,-0.0146712732996784,16.18000030517578
2015-12-18,102.5176773071289,2.217878443266174,53746100.0,-0.0193684920958594,19.34000015258789
2015-12-21,103.65645599365234,1.5838210659470255,26432800.0,0.0110468781804223,19.63999938964844
2015-12-22,104.33786010742188,-0.0470029252659467,26540300.0,0.006552165119831,17.610000610351562
2015-12-23,105.11258697509766,-1.5696430917081072,25656900.0,0.0073977440644855,15.859999656677246
2015-12-24,105.09391021728516,-2.132664330748428,11468600.0,-0.0001776991492756,15.4399995803833
2015-12-28,105.03792572021484,-0.2039117387154909,19183600.0,-0.0005328511802619,17.649999618530273
2015-12-29,106.6900634765625,-0.7735728541260513,27725700.0,0.0156065458889694,15.90999984741211
2015-12-30,105.72865295410156,-0.6428715139709358,19520100.0,-0.0090520939347614,16.5
2015-12-31,104.41252136230467,-0.3216251217033556,29886800.0,-0.012526329553773,17.969999313354492
2016-01-04,102.20960235595705,-2.116893630458526,50807600.0,-0.0213239748051032,22.479999542236328
2016-01-05,102.03226470947266,-0.7882771656883789,38795200.0,-0.0017365459256439,20.75
2016-01-06,101.05220794677734,-1.8896866682946665,41891100.0,-0.0096517902932863,21.670000076293945
2016-01-07,97.88790130615234,-1.0563554708479113,61386300.0,-0.0318143339176092,23.21999931335449
2016-01-08,97.08516693115234,-2.153221214173876,69344000.0,-0.0082343568577069,22.959999084472656
2016-01-11,97.38384246826172,-0.8907940093457161,50024100.0,0.003071705593346,25.57999992370605
2016-01-12,98.51331329345705,-0.7928735473198728,46734200.0,0.0115313909130925,22.96999931335449
2016-01-13,95.11563110351562,-0.715627372509308,69870700.0,-0.0350983784234186,21.71999931335449
2016-01-14,97.1411590576172,-2.606658403364277,78445700.0,0.0210718477118681,24.75
2016-01-15,94.12622833251952,-1.2258358598405443,91443900.0,-0.0315284326244274,28.959999084472656
2016-01-19,94.33155822753906,-1.1627665438443886,56563800.0,0.0021790553737731,25.39999961853028
2016-01-20,94.0421905517578,-0.3597952604899425,86675000.0,-0.0030722741917598,27.780000686645508
2016-01-21,94.13558197021484,-1.4274871560991538,61660100.0,0.000992587220829,27.790000915527344
2016-01-22,96.86111450195312,-0.3669496629720346,42229800.0,0.0285420387755625,24.209999084472656
2016-01-25,95.42366790771484,-1.4412802124176716,38881500.0,-0.0149515042662734,23.299999237060547
2016-01-26,96.2824249267578,-1.9385266067195643,36143900.0,0.0089591598311729,23.75
2016-01-27,93.88353729248048,-1.033483317006979,54524700.0,-0.025230749646951,22.8799991607666
2016-01-28,95.208984375,-0.668099391824075,47641500.0,0.0140192618866301,22.14999961853028
2016-01-29,97.19717407226562,-0.8309267797233847,54245100.0,0.0206673266817772,21.59000015258789
2016-02-01,97.45853424072266,-2.245288023409997,32750300.0,0.0026853599905316,21.31999969482422
2016-02-02,95.3489761352539,-0.46513307850855,44928100.0,-0.021883403677639,21.34000015258789
2016-02-03,94.89163208007812,-0.789841223620412,61572900.0,-0.0048080684825491,21.489999771118164
2016-02-04,94.8823013305664,-1.6345953096375745,49321600.0,-9.833541784734472e-05,22.290000915527344
2016-02-05,91.58729553222656,-1.0937254011629922,70749900.0,-0.0353446231276452,22.09000015258789
2016-02-08,90.18717956542967,-1.426984799504462,91673100.0,-0.0154052834522968,25.88999938964844
2016-02-09,89.90713500976562,1.15673774761881,73778400.0,-0.0031099791466467,28.299999237060547
2016-02-10,90.25252532958984,-2.072908121021861,59421700.0,0.0038342739137534,25.75
2016-02-11,90.1218719482422,-1.0928708895877108,76839200.0,-0.0014486912352274,29.01000022888184
2016-02-12,91.49394989013672,0.1063879334271235,49186500.0,0.0151099615984988,27.15999984741211
2016-02-16,93.55683135986328,-1.6685164297516024,40565900.0,0.0222962250001855,24.959999084472656
2016-02-17,95.67571258544922,1.0630673983106231,41766500.0,0.0223954055873674,23.39999961853028
2016-02-18,94.5835952758789,0.512795436788959,38991500.0,-0.0114804297033671,22.15999984741211
2016-02-19,94.86363220214844,0.1464755468376265,28257900.0,0.0029563602905062,22.38999938964844
2016-02-22,96.40375518798828,-1.4684060596776232,23979100.0,0.0161047452392677,20.13999938964844
2016-02-23,94.81696319580078,-1.2526194634618988,29869700.0,-0.0165968251717612,19.75
2016-02-24,95.72233581542967,0.9941986547433356,40739100.0,0.0095033354090803,22.280000686645508
2016-02-25,96.66511535644533,-1.1488764611279123,29389300.0,0.0098009208194999,20.540000915527344
2016-02-26,96.54377746582033,-0.0027518756851684,30925000.0,-0.001256028175562,18.88999938964844
2016-02-29,95.67571258544922,0.1503570477293075,27553900.0,-0.009032078707664,20.489999771118164
2016-03-01,98.74665832519533,-0.7591107497069083,37699800.0,0.0315930842001563,19.84000015258789
2016-03-02,98.7839813232422,-1.7373906553206762,29209800.0,0.000377895789306,17.979999542236328
2016-03-03,98.5972900390625,0.6906124442471755,25474600.0,-0.0018916824130624,17.25
2016-03-04,98.6346435546875,-1.3431502550497068,31655400.0,0.0003787775680233,16.479999542236328
2016-03-07,98.02790832519533,-0.56446887959619,25861200.0,-0.0061703374507618,17.979999542236328
2016-03-08,97.21585083007812,-1.8822910072808068,28898500.0,-0.0083184444025703,18.3799991607666
2016-03-09,97.84124755859376,-1.5441890891236352,31047400.0,0.0064124697505961,18.559999465942383
2016-03-10,97.69188690185548,-0.8669466057174716,44236100.0,-0.0015277276273453,18.170000076293945
2016-03-11,99.40007019042967,-1.4349689031399109,31454000.0,0.0173343051254406,17.09000015258789
2016-03-14,99.56807708740234,0.0972628223865375,25374900.0,0.0016887822417876,17.010000228881836
2016-03-15,99.53072357177734,-1.8538535178760465,26524600.0,-0.0003752259274248,17.600000381469727
2016-03-16,100.41748046875,-2.4320172378266136,31693100.0,0.0088699242392423,15.960000038146973
2016-03-17,100.36148834228516,-2.0341739626188584,29623700.0,-0.0005577489340436,15.34000015258789
2016-03-18,100.51873779296876,-0.8235978762600812,37682300.0,0.0015656043984881,14.050000190734863
2016-03-21,100.91195678710938,-0.3481460381113137,17288600.0,0.0039042658762234,14.56999969482422
2016-03-22,101.22090911865234,2.0288628972937253,18840300.0,0.0030569256587723,14.56999969482422
2016-03-23,100.3876724243164,0.1183547204575421,20912900.0,-0.0082659322558503,14.56999969482422
2016-03-24,100.41578674316406,-1.808180693319926,19017300.0,0.0002800182740668,16.299999237060547
2016-03-28,100.27536010742188,0.060243674669422,13892300.0,-0.0013994305265935,15.649999618530272
2016-03-29,101.88556671142578,0.0941916799933625,29963900.0,0.0159302856548912,15.739999771118164
2016-03-30,102.38178253173828,-0.955683324088636,23807200.0,0.0048585033119663,13.6899995803833
2016-03-31,102.2319793701172,-1.0884347443831532,21447200.0,-0.0014642533033359,13.729999542236328
2016-04-01,103.31796264648438,-0.2667371824675721,26389000.0,0.0105667106528925,15.229999542236328
2016-04-04,102.92476654052734,-1.191992330013131,17163000.0,-0.0038129497595685,13.880000114440918
2016-04-05,101.93242645263672,-0.9063130709422892,20107900.0,-0.0096881914197864,15.390000343322754
2016-04-06,103.60818481445312,-1.346689394493784,25056000.0,0.0163062227200933,15.609999656677246
2016-04-07,102.11966705322266,-0.8281473080080748,28567200.0,-0.0144709986856633,15.140000343322754
2016-04-08,102.04473114013672,-1.708524479221884,22898000.0,-0.0007340742765542,15.34000015258789
2016-04-11,101.67023468017578,-1.87253659607498,25772100.0,-0.0036766752047031,15.34000015258789
2016-04-12,102.52217864990234,0.1146454097844867,28564100.0,0.0083445697062153,15.979999542236328
2016-04-13,103.83287048339844,-1.7222765593390963,25356700.0,0.0127034396811533,14.489999771118164
