Date,Target_Price
2015-12-18,102.5176773071289
2015-12-21,103.65645599365234
2015-12-22,104.33786010742188
2015-12-23,105.11258697509766
2015-12-24,105.09391021728516
2015-12-28,105.03792572021484
2015-12-29,106.6900634765625
2015-12-30,105.72865295410156
2015-12-31,104.41252136230467
2016-01-04,102.20960235595705
2016-01-05,102.03226470947266
2016-01-06,101.05220794677734
2016-01-07,97.88790130615234
2016-01-08,97.08516693115234
2016-01-11,97.38384246826172
2016-01-12,98.51331329345705
2016-01-13,95.11563110351562
2016-01-14,97.1411590576172
2016-01-15,94.12622833251952
2016-01-19,94.33155822753906
2016-01-20,94.0421905517578
2016-01-21,94.13558197021484
2016-01-22,96.86111450195312
2016-01-25,95.42366790771484
2016-01-26,96.2824249267578
2016-01-27,93.88353729248048
2016-01-28,95.208984375
2016-01-29,97.19717407226562
2016-02-01,97.45853424072266
2016-02-02,95.3489761352539
2016-02-03,94.89163208007812
2016-02-04,94.8823013305664
2016-02-05,91.58729553222656
2016-02-08,90.18717956542967
2016-02-09,89.90713500976562
2016-02-10,90.25252532958984
2016-02-11,90.1218719482422
2016-02-12,91.49394989013672
2016-02-16,93.55683135986328
2016-02-17,95.67571258544922
2016-02-18,94.5835952758789
2016-02-19,94.86363220214844
2016-02-22,96.40375518798828
2016-02-23,94.81696319580078
2016-02-24,95.72233581542967
2016-02-25,96.66511535644533
2016-02-26,96.54377746582033
2016-02-29,95.67571258544922
2016-03-01,98.74665832519533
2016-03-02,98.7839813232422
2016-03-03,98.5972900390625
2016-03-04,98.6346435546875
2016-03-07,98.02790832519533
2016-03-08,97.21585083007812
2016-03-09,97.84124755859376
2016-03-10,97.69188690185548
2016-03-11,99.40007019042967
2016-03-14,99.56807708740234
2016-03-15,99.53072357177734
2016-03-16,100.41748046875
2016-03-17,100.36148834228516
2016-03-18,100.51873779296876
2016-03-21,100.91195678710938
2016-03-22,101.22090911865234
2016-03-23,100.3876724243164
2016-03-24,100.41578674316406
2016-03-28,100.27536010742188
2016-03-29,101.88556671142578
2016-03-30,102.38178253173828
2016-03-31,102.2319793701172
2016-04-01,103.31796264648438
2016-04-04,102.92476654052734
2016-04-05,101.93242645263672
2016-04-06,103.60818481445312
2016-04-07,102.11966705322266
2016-04-08,102.04473114013672
2016-04-11,101.67023468017578
2016-04-12,102.52217864990234
2016-04-13,103.83287048339844
2016-04-14,103.84220886230467
2016-04-15,103.58009338378906
2016-04-18,104.13245391845705
2016-04-19,103.49581909179688
2016-04-20,103.58009338378906
2016-04-21,103.5894546508789
2016-04-22,102.0260238647461
2016-04-25,102.0260238647461
2016-04-26,101.52983856201172
2016-04-27,100.71536254882812
2016-04-28,99.49830627441406
2016-04-29,98.97404479980467
2016-05-02,99.91024780273438
2016-05-03,98.98340606689452
2016-05-04,98.3468017578125
2016-05-05,98.31869506835938
2016-05-06,98.84297943115234
2016-05-09,99.12384033203124
2016-05-10,100.4813003540039
2016-05-11,99.5731964111328
2016-05-12,99.1332015991211
2016-05-13,98.7680892944336
2016-05-16,100.00384521484376
2016-05-17,98.74934387207033
2016-05-18,99.10511016845705
2016-05-19,98.5901870727539
2016-05-20,99.67617797851562
2016-05-23,99.54512786865234
2016-05-24,101.53919982910156
2016-05-25,102.26944732666016
2016-05-26,102.56902313232422
2016-05-27,103.1026382446289
2016-05-31,103.29924011230467
2016-06-01,103.30859375
2016-06-02,103.5239028930664
2016-06-03,103.03710174560548
2016-06-06,103.4115753173828
2016-06-07,103.14942169189452
2016-06-08,103.32730102539062
2016-06-09,103.1588134765625
2016-06-10,101.98857879638672
2016-06-13,101.13663482666016
2016-06-14,101.13663482666016
2016-06-15,100.84642028808594
2016-06-16,101.14599609375
2016-06-17,99.96044158935548
2016-06-20,100.58936309814452
2016-06-21,100.90851593017578
2016-06-22,100.66443634033205
2016-06-23,102.10063934326172
2016-06-24,97.89533233642578
2016-06-27,95.9522705078125
2016-06-28,98.0548858642578
2016-06-29,99.79147338867188
2016-06-30,100.94606018066406
2016-07-01,101.45295715332033
2016-07-05,100.83342742919922
2016-07-06,101.65943908691406
2016-07-07,101.95983123779295
2016-07-08,103.53681182861328
2016-07-11,104.12815856933594
2016-07-12,104.65386199951172
2016-07-13,104.40039825439452
2016-07-14,105.11383056640624
2016-07-15,104.94482421875
2016-07-18,105.6394500732422
2016-07-19,105.25462341308594
2016-07-20,106.48429107666016
2016-07-21,106.240234375
2016-07-22,106.68142700195312
2016-07-25,106.69080352783205
2016-07-26,106.8128433227539
2016-07-27,107.55441284179688
2016-07-28,107.9298858642578
2016-07-29,108.1645278930664
2016-08-01,108.73712921142578
2016-08-02,107.9111099243164
2016-08-03,108.26779174804688
2016-08-04,108.57756042480467
2016-08-05,109.61949920654295
2016-08-08,109.49746704101562
2016-08-09,109.75091552734376
2016-08-10,109.46930694580078
2016-08-11,109.93862915039062
2016-08-12,110.01374053955078
2016-08-15,110.48307037353516
2016-08-16,109.87296295166016
2016-08-17,110.07008361816406
2016-08-18,110.09823608398438
2016-08-19,110.07008361816406
2016-08-22,110.15454864501952
2016-08-23,110.3516616821289
2016-08-24,109.63826751708984
2016-08-25,109.45987701416016
2016-08-26,109.61949920654295
2016-08-29,109.76966857910156
2016-08-30,109.41299438476562
2016-08-31,109.30032348632812
2016-09-01,109.58197021484376
2016-09-02,109.93862915039062
2016-09-06,110.62387084960938
2016-09-07,110.6895980834961
2016-09-08,110.04187774658205
2016-09-09,107.27277374267578
2016-09-12,109.19707489013672
2016-09-13,108.22084045410156
2016-09-14,108.73712921142578
2016-09-15,110.4267578125
2016-09-16,110.37408447265624
2016-09-19,109.89411926269533
2016-09-20,110.10115814208984
2016-09-21,111.183349609375
2016-09-22,112.06790924072266
2016-09-23,111.35276794433594
2016-09-26,110.42111206054688
2016-09-27,111.51274871826172
2016-09-28,111.700927734375
2016-09-29,110.89163970947266
2016-09-30,111.71971893310548
2016-10-03,111.55974578857422
2016-10-04,111.39039611816406
2016-10-05,111.78562927246094
2016-10-06,111.72916412353516
2016-10-07,111.48448181152344
2016-10-10,112.19026184082033
2016-10-11,110.59049987792967
2016-10-12,110.49641418457033
2016-10-13,110.10115814208984
2016-10-14,110.2329330444336
2016-10-17,109.9317855834961
2016-10-18,110.91046905517578
2016-10-19,110.9010238647461
2016-10-20,110.76930236816406
2016-10-21,111.183349609375
2016-10-24,112.51964569091795
2016-10-25,112.16204071044922
2016-10-26,111.39981842041016
2016-10-27,110.89163970947266
2016-10-28,110.19525909423828
2016-10-31,110.09175872802734
2016-11-01,109.2636489868164
2016-11-02,108.38849639892578
2016-11-03,107.32510375976562
2016-11-04,106.9487075805664
2016-11-07,109.48948669433594
2016-11-08,110.20468139648438
2016-11-09,110.71283721923828
2016-11-10,108.92488861083984
2016-11-11,108.9719467163086
2016-11-14,107.87091827392578
2016-11-15,109.36715698242188
2016-11-16,110.01647186279295
2016-11-17,110.8163604736328
2016-11-18,110.40230560302734
2016-11-21,111.55034637451172
2016-11-22,111.88916015625
2016-11-23,111.43743896484376
2016-11-25,111.79502868652344
2016-11-28,111.5409698486328
2016-11-29,111.9267807006836
2016-11-30,110.5716781616211
2016-12-01,108.66141510009766
2016-12-02,108.87781524658205
2016-12-05,109.72474670410156
2016-12-06,109.9882354736328
2016-12-07,111.38097381591795
2016-12-08,111.57858276367188
2016-12-09,112.4537582397461
2016-12-12,111.9456024169922
2016-12-13,113.3571319580078
2016-12-14,113.1218719482422
2016-12-15,113.30067443847656
2016-12-16,112.88068389892578
2016-12-19,113.34315490722656
2016-12-20,113.77731323242188
2016-12-21,113.69237518310548
2016-12-22,113.3714828491211
2016-12-23,113.4469985961914
2016-12-27,114.03215789794922
2016-12-28,113.14496612548828
2016-12-29,112.98448181152344
2016-12-30,111.82359313964844
2017-01-03,112.82408142089844
2017-01-04,113.43755340576172
2017-01-05,114.07933044433594
2017-01-06,115.0797882080078
2017-01-09,115.45730590820312
2017-01-10,115.712158203125
2017-01-11,116.02359771728516
2017-01-12,115.84426879882812
2017-01-13,116.2406997680664
2017-01-17,115.89149475097656
2017-01-18,116.12742614746094
2017-01-19,116.07079315185548
2017-01-20,116.32562255859376
2017-01-23,116.41999816894533
2017-01-24,117.203369140625
2017-01-25,118.3831558227539
2017-01-26,118.5058135986328
2017-01-27,118.73236846923828
2017-01-30,117.80742645263672
2017-01-31,117.57147216796876
2017-02-01,118.3831558227539
2017-02-02,118.2793197631836
2017-02-03,118.61910247802734
2017-02-06,118.76068878173828
2017-02-07,119.19483947753906
2017-02-08,119.3930435180664
2017-02-09,119.82720184326172
2017-02-10,120.2236099243164
2017-02-13,120.90313720703124
2017-02-14,121.30899047851562
2017-02-15,122.02631378173828
2017-02-16,121.98851013183594
2017-02-17,122.51708984375
2017-02-21,123.12110900878906
2017-02-22,123.1683120727539
2017-02-23,122.70582580566406
2017-02-24,122.94178009033205
2017-02-27,123.09280395507812
2017-02-28,122.71527099609376
2017-03-01,124.05548858642578
2017-03-02,123.43258666992188
2017-03-03,123.65910339355467
2017-03-06,123.38541412353516
2017-03-07,123.17774963378906
2017-03-08,123.39486694335938
2017-03-09,123.4892349243164
2017-03-10,124.00830078125
2017-03-13,124.21590423583984
2017-03-14,123.91392517089844
2017-03-15,124.67842864990234
2017-03-16,124.5934600830078
2017-03-17,124.5500030517578
2017-03-20,124.66345977783205
2017-03-21,122.77191162109376
2017-03-22,123.60419464111328
2017-03-23,123.29210662841795
2017-03-24,123.54744720458984
2017-03-27,123.74603271484376
2017-03-28,124.50270080566406
2017-03-29,125.07962036132812
2017-03-30,125.28768157958984
2017-03-31,125.20254516601562
2017-04-03,125.12689208984376
2017-04-04,125.32551574707033
2017-04-05,124.8147964477539
2017-04-06,124.88101196289062
2017-04-07,124.8147964477539
2017-04-10,124.86209106445312
2017-04-11,124.32301330566406
2017-04-12,123.82170104980467
2017-04-13,123.32989501953124
2017-04-17,124.3513412475586
2017-04-18,124.16217041015624
2017-04-19,124.36083221435548
2017-04-20,125.40116119384766
2017-04-21,125.37278747558594
2017-04-24,126.8860321044922
2017-04-25,127.80342864990234
2017-04-26,127.62377166748048
2017-04-27,128.38986206054688
2017-04-28,128.6168670654297
2017-05-01,129.76121520996094
2017-05-02,129.97872924804688
2017-05-03,129.56260681152344
2017-05-04,129.60986328125
2017-05-05,130.08282470703125
2017-05-08,130.3665313720703
2017-05-09,130.82049560546875
2017-05-10,130.89613342285156
2017-05-11,130.79212951660156
2017-05-12,131.08534240722656
2017-05-15,131.50140380859375
2017-05-16,132.050048828125
2017-05-17,128.6925048828125
2017-05-18,129.81797790527344
2017-05-19,130.3665313720703
2017-05-22,131.46360778808594
2017-05-23,131.5960693359375
2017-05-24,132.20130920410156
2017-05-25,133.3268280029297
2017-05-26,133.5632781982422
2017-05-30,133.67674255371094
2017-05-31,133.6294708251953
2017-06-01,134.14964294433594
2017-06-02,135.68185424804688
2017-06-05,135.65341186523438
2017-06-06,135.1143341064453
2017-06-07,135.6439971923828
2017-06-08,135.78587341308594
2017-06-09,132.39048767089844
2017-06-12,131.68115234375
2017-06-13,132.74989318847656
2017-06-14,132.17298889160156
2017-06-15,131.58656311035156
2017-06-16,131.01560974121094
2017-06-19,133.20640563964844
2017-06-20,132.16319274902344
2017-06-21,133.47189331054688
2017-06-22,133.43399047851562
2017-06-23,133.94613647460938
2017-06-26,133.32015991210938
2017-06-27,130.90187072753906
2017-06-28,132.7890625
2017-06-29,130.48460388183594
2017-06-30,130.53201293945312
2017-07-03,129.15689086914062
2017-07-05,130.42774963378906
2017-07-06,129.25169372558594
2017-07-07,130.64581298828125
2017-07-10,131.49935913085938
2017-07-11,131.86920166015625
2017-07-12,133.43399047851562
2017-07-13,133.7279815673828
2017-07-14,134.78067016601562
2017-07-17,134.84706115722656
2017-07-18,135.74798583984375
2017-07-19,136.5446319580078
2017-07-20,136.7247772216797
2017-07-21,136.66786193847656
2017-07-24,137.29379272460938
2017-07-25,136.94290161132812
2017-07-26,137.38865661621094
2017-07-27,136.52565002441406
2017-07-28,136.4117889404297
2017-07-31,135.83334350585938
2017-08-01,136.14630126953125
2017-08-02,136.5161590576172
2017-08-03,135.9850616455078
2017-08-04,136.23159790039062
2017-08-07,137.0946502685547
2017-08-08,136.85757446289062
2017-08-09,136.67735290527344
2017-08-10,133.74696350097656
2017-08-11,134.76173400878906
2017-08-14,136.49720764160156
2017-08-15,136.59201049804688
2017-08-16,136.82913208007812
2017-08-17,134.0314483642578
2017-08-18,133.93661499023438
2017-08-21,133.76589965820312
2017-08-22,135.8048858642578
2017-08-23,135.3212127685547
2017-08-24,134.9228973388672
2017-08-25,134.6383819580078
2017-08-28,135.05572509765625
2017-08-29,135.5867462158203
2017-08-30,137.1800079345703
2017-08-31,138.64996337890625
2017-09-01,138.46026611328125
2017-09-05,137.21798706054688
2017-09-06,137.63522338867188
2017-09-07,137.95762634277344
2017-09-08,136.76272583007812
2017-09-11,138.3369598388672
2017-09-12,138.66893005371094
2017-09-13,138.85858154296875
2017-09-14,138.04298400878906
2017-09-15,138.51719665527344
2017-09-18,138.33567810058594
2017-09-19,138.57327270507812
2017-09-20,138.14559936523438
2017-09-21,137.29971313476562
2017-09-22,137.16664123535156
2017-09-25,135.7219696044922
2017-09-26,136.0736083984375
2017-09-27,137.29971313476562
2017-09-28,137.25216674804688
2017-09-29,138.2406463623047
2017-10-02,138.36416625976562
2017-10-03,138.65879821777344
2017-10-04,138.79188537597656
2017-10-05,140.15101623535156
2017-10-06,140.34107971191406
2017-10-09,140.17955017089844
2017-10-10,140.28402709960938
2017-10-11,140.7022247314453
2017-10-12,140.44561767578125
2017-10-13,140.98731994628906
2017-10-16,141.47207641601562
2017-10-17,141.6526641845703
2017-10-18,141.4815673828125
2017-10-19,140.95887756347656
2017-10-20,141.33901977539062
2017-10-23,140.41709899902344
2017-10-24,140.65472412109375
2017-10-25,140.12246704101562
2017-10-26,139.67576599121094
2017-10-27,143.74362182617188
2017-10-30,144.06674194335938
2017-10-31,144.60848999023438
2017-11-01,144.56100463867188
2017-11-02,144.2853546142578
2017-11-03,145.6729736328125
2017-11-06,146.1671905517578
2017-11-07,146.25277709960938
2017-11-08,146.84205627441406
2017-11-09,146.07220458984375
2017-11-10,146.06265258789062
2017-11-13,146.24325561523438
2017-11-14,145.71104431152344
2017-11-15,145.02670288085938
2017-11-16,146.88002014160156
2017-11-17,146.3192901611328
2017-11-20,146.20530700683594
2017-11-21,147.79244995117188
2017-11-22,147.97305297851562
2017-11-24,148.51478576660156
2017-11-27,148.44822692871094
2017-11-28,148.8284912109375
2017-11-29,146.2337646484375
2017-11-30,147.45980834960938
2017-12-01,146.8325653076172
2017-12-04,145.14077758789062
2017-12-05,145.23583984375
2017-12-06,145.89158630371094
2017-12-07,146.3858184814453
2017-12-08,147.03211975097656
2017-12-11,148.1726837158203
2017-12-12,147.97305297851562
2017-12-13,148.25823974609375
2017-12-14,148.15367126464844
2017-12-15,149.83590698242188
2017-12-18,151.09214782714844
2017-12-19,150.19686889648438
2017-12-20,150.03497314453125
2017-12-21,150.0540313720703
2017-12-22,149.88253784179688
2017-12-26,149.07302856445312
2017-12-27,149.092041015625
2017-12-28,149.27305603027344
2017-12-29,148.3491973876953
2018-01-02,150.9492950439453
2018-01-03,152.41603088378906
2018-01-04,152.6826934814453
2018-01-05,154.216064453125
2018-01-08,154.8160858154297
2018-01-09,154.8256378173828
2018-01-10,154.46372985839844
2018-01-11,155.52090454101562
2018-01-12,156.6637725830078
2018-01-16,156.2161865234375
2018-01-17,157.90196228027344
2018-01-18,157.93051147460938
2018-01-19,158.42578125
2018-01-22,160.12110900878906
2018-01-23,161.44493103027344
2018-01-24,160.3972930908203
2018-01-25,160.34014892578125
2018-01-26,162.79737854003906
2018-01-29,162.00689697265625
2018-01-30,160.67349243164062
2018-01-31,161.34022521972656
2018-02-01,159.96875
2018-02-02,156.77813720703125
2018-02-05,150.59690856933594
2018-02-06,154.58755493164062
2018-02-07,152.58746337890625
2018-02-08,146.14910888671875
2018-02-09,148.67303466796875
2018-02-12,151.3112335205078
2018-02-13,152.09222412109375
2018-02-14,154.93991088867188
2018-02-15,157.81625366210938
2018-02-16,157.11146545410156
2018-02-20,157.4257354736328
2018-02-21,156.9781036376953
2018-02-22,156.9590301513672
2018-02-23,160.1687469482422
2018-02-26,162.2926025390625
2018-02-27,160.2830047607422
2018-02-28,159.25440979003906
2018-03-01,156.65431213378906
2018-03-02,158.0924835205078
2018-03-05,159.84490966796875
2018-03-06,160.5211639404297
2018-03-07,160.892578125
2018-03-08,161.77828979492188
2018-03-09,164.9213409423828
2018-03-12,165.7975616455078
2018-03-13,163.54026794433594
2018-03-14,163.51174926757812
2018-03-15,163.36886596679688
2018-03-16,162.88311767578125
2018-03-19,159.4078369140625
2018-03-20,159.9324951171875
2018-03-21,159.23611450195312
2018-03-22,155.30580139160156
2018-03-23,151.21324157714844
2018-03-26,156.83213806152344
2018-03-27,151.7570343017578
2018-03-28,150.01123046875
2018-03-29,152.7586669921875
2018-04-02,148.35133361816406
2018-04-03,150.02081298828125
2018-04-04,152.3866424560547
2018-04-05,153.25473022460938
2018-04-06,149.41983032226562
2018-04-09,150.46913146972656
2018-04-10,153.78892517089844
2018-04-11,152.90174865722656
2018-04-12,154.74295043945312
2018-04-13,153.94158935546875
2018-04-16,155.11497497558594
2018-04-17,158.45388793945312
2018-04-18,158.77822875976562
2018-04-19,157.31863403320312
2018-04-20,154.8287811279297
2018-04-23,154.4376678466797
2018-04-24,151.16555786132812
2018-04-25,151.3468017578125
2018-04-26,154.53309631347656
2018-04-27,154.62843322753906
2018-04-30,153.5313720703125
2018-05-01,155.28672790527344
2018-05-02,154.3708953857422
2018-05-03,154.35177612304688
2018-05-04,157.28053283691406
2018-05-07,158.5874481201172
2018-05-08,158.42526245117188
2018-05-09,160.1519317626953
2018-05-10,161.8118133544922
2018-05-11,161.65921020507812
2018-05-14,161.9358367919922
2018-05-15,160.1423797607422
2018-05-16,161.2012939453125
2018-05-17,160.5812225341797
2018-05-18,159.7512969970703
2018-05-21,160.6479949951172
2018-05-22,160.43809509277344
2018-05-23,161.7927703857422
2018-05-24,161.74505615234375
2018-05-25,161.90721130371094
2018-05-29,161.1917724609375
2018-05-30,162.3460693359375
2018-05-31,162.24111938476562
2018-06-01,164.7882080078125
2018-06-04,166.2764129638672
2018-06-05,166.79153442382812
2018-06-06,167.76455688476562
2018-06-07,166.40040588378906
2018-06-08,166.40992736816406
2018-06-11,166.8583221435547
2018-06-12,167.73599243164062
2018-06-13,167.72642517089844
2018-06-14,169.42445373535156
2018-06-15,168.83303833007812
2018-06-18,168.7355194091797
2018-06-19,168.25746154785156
2018-06-20,169.45254516601562
2018-06-21,167.98025512695312
2018-06-22,167.60745239257812
2018-06-25,163.83114624023438
2018-06-26,164.5003662109375
2018-06-27,162.26332092285156
2018-06-28,163.65907287597656
2018-06-29,164.0988311767578
2018-07-02,165.19827270507812
2018-07-03,163.28622436523438
2018-07-05,165.31298828125
2018-07-06,167.88467407226562
2018-07-09,169.39512634277344
2018-07-10,169.51943969726562
2018-07-11,168.65902709960938
2018-07-12,171.56524658203125
2018-07-13,171.70867919921875
2018-07-16,171.29763793945312
2018-07-17,172.3396453857422
2018-07-18,172.01461791992188
2018-07-19,171.1541748046875
2018-07-20,171.11595153808594
2018-07-23,171.66087341308594
2018-07-24,172.3682861328125
2018-07-25,174.77752685546875
2018-07-26,172.1293487548828
2018-07-27,169.80621337890625
2018-07-30,167.40664672851562
2018-07-31,168.68765258789062
2018-08-01,169.32818603515625
2018-08-02,171.63218688964844
2018-08-03,172.1580047607422
2018-08-06,173.17137145996094
2018-08-07,173.80235290527344
2018-08-08,174.0126495361328
2018-08-09,173.90753173828125
2018-08-10,172.5786590576172
2018-08-13,172.387451171875
2018-08-14,173.46774291992188
2018-08-15,171.3454132080078
2018-08-16,171.90945434570312
2018-08-17,171.94769287109375
2018-08-20,171.7947235107422
2018-08-21,172.4257049560547
2018-08-22,173.09490966796875
2018-08-23,172.8463134765625
2018-08-24,174.45240783691406
2018-08-27,176.2305908203125
2018-08-28,176.48870849609375
2018-08-29,178.5250244140625
2018-08-30,178.20957946777344
2018-08-31,178.43898010253906
2018-09-04,177.67420959472656
2018-09-05,175.37973022460938
2018-09-06,173.81192016601562
2018-09-07,173.14268493652344
2018-09-10,173.725830078125
2018-09-11,175.0642852783203
2018-09-12,174.54803466796875
2018-09-13,176.41224670410156
2018-09-14,175.89602661132812
2018-09-17,173.36256408691406
2018-09-18,174.79661560058594
2018-09-19,174.66273498535156
2018-09-20,176.59388732910156
2018-09-21,175.6283416748047
2018-09-24,176.11676025390625
2018-09-25,176.35621643066406
2018-09-26,176.48068237304688
2018-09-27,177.97476196289062
2018-09-28,177.93641662597656
2018-10-01,178.3004150390625
2018-10-02,177.89816284179688
2018-10-03,178.08969116210938
2018-10-04,174.67062377929688
2018-10-05,172.5348358154297
2018-10-08,171.48130798339844
2018-10-09,172.03684997558594
2018-10-10,164.4707794189453
2018-10-11,162.43089294433594
2018-10-12,166.95132446289062
2018-10-15,164.9304962158203
2018-10-16,169.7287139892578
2018-10-17,169.7957305908203
2018-10-18,165.8594970703125
2018-10-19,165.70626831054688
2018-10-22,166.55860900878906
2018-10-23,165.94569396972656
2018-10-24,158.35086059570312
2018-10-25,163.82907104492188
2018-10-26,159.6151123046875
2018-10-29,156.3300323486328
