Date,Target_Price,VIX_Close
2015-04-28,101.9180145263672,13.260000228881836
2015-04-29,101.27894592285156,13.4399995803833
2015-04-30,99.68589782714844,13.890000343322754
2015-05-01,101.00109100341795,13.979999542236328
2015-05-04,101.1678237915039,13.119999885559082
2015-05-05,99.51917266845705,13.210000038146973
2015-05-06,98.8337860107422,13.93000030517578
2015-05-07,99.42654418945312,15.479999542236328
2015-05-08,100.66765594482422,13.359999656677246
2015-05-11,100.27864837646484,13.350000381469728
2015-05-12,99.82482147216795,14.729999542236328
2015-05-13,100.02857208251952,13.630000114440918
2015-05-14,101.49195861816406,13.140000343322754
2015-05-15,101.49195861816406,12.460000038146973
2015-05-18,101.93649291992188,13.079999923706056
2015-05-19,101.8253936767578,12.949999809265137
2015-05-20,101.89020538330078,12.899999618530272
2015-05-21,102.41814422607422,13.029999732971191
2015-05-22,102.31626892089844,12.369999885559082
2015-05-26,101.1400146484375,13.449999809265137
2015-05-27,102.77010345458984,14.15999984741211
2015-05-28,102.53855895996094,13.489999771118164
2015-05-29,101.92727661132812,13.59000015258789
2015-06-01,102.26994323730467,13.920000076293944
2015-06-02,101.94580841064452,14.720000267028809
2015-06-03,102.25142669677734,13.729999542236328
2015-06-04,101.4734344482422,14.56999969482422
2015-06-05,101.23262786865234,15.010000228881836
2015-06-08,100.20455169677734,14.84000015258789
2015-06-09,100.03785705566406,15.18000030517578
2015-06-10,101.40858459472656,14.239999771118164
2015-06-11,101.5567855834961,13.039999961853027
2015-06-12,100.72323608398438,13.3100004196167
2015-06-15,100.22308349609376,15.479999542236328
2015-06-16,100.76953887939452,15.619999885559082
2015-06-17,101.0474090576172,14.65999984741211
2015-06-18,102.52003479003906,14.029999732971191
2015-06-19,102.01316833496094,13.350000381469728
2015-06-22,102.76512908935548,13.420000076293944
2015-06-23,102.84867095947266,12.5
2015-06-24,102.3195343017578,12.56999969482422
2015-06-25,102.11526489257812,12.960000038146973
2015-06-26,101.43761444091795,14.130000114440918
2015-06-29,99.04254150390624,16.700000762939453
2015-06-30,99.39529418945312,17.600000381469727
2015-07-01,100.1843719482422,16.6299991607666
2015-07-02,100.21222686767578,15.43000030517578
2015-07-06,99.9801254272461,18.64999961853028
2015-07-07,100.23078155517578,17.219999313354492
2015-07-08,98.48555755615234,17.3799991607666
2015-07-09,98.42985534667967,17.459999084472656
2015-07-10,99.93372344970705,17.450000762939453
2015-07-13,101.68827056884766,15.289999961853027
2015-07-14,102.35667419433594,13.90999984741211
2015-07-15,102.46805572509766,13.350000381469728
2015-07-16,103.91620635986328,12.59000015258789
2015-07-17,105.4479522705078,11.770000457763672
2015-07-20,105.81000518798828,12.25
2015-07-21,105.7450180053711,12.420000076293944
2015-07-22,104.5474853515625,12.770000457763672
2015-07-23,104.1575698852539,12.0600004196167
2015-07-24,103.1364288330078,12.869999885559082
2015-07-27,102.28238677978516,15.600000381469728
2015-07-28,103.1642837524414,14.869999885559082
2015-07-29,103.5541763305664,13.56999969482422
2015-07-30,104.04620361328124,12.720000267028809
2015-07-31,103.92547607421876,12.029999732971191
2015-08-03,103.60059356689452,12.850000381469728
2015-08-04,103.40564727783205,12.65999984741211
2015-08-05,104.20403289794922,12.020000457763672
2015-08-06,102.53303527832033,12.199999809265137
2015-08-07,102.40309143066406,13.56999969482422
2015-08-10,103.57274627685548,12.729999542236328
2015-08-11,102.24525451660156,13.239999771118164
2015-08-12,102.5979995727539,15.1899995803833
2015-08-13,102.43091583251952,13.869999885559082
2015-08-14,102.58875274658205,13.6899995803833
2015-08-17,103.44277954101562,14.31999969482422
2015-08-18,102.91364288330078,13.40999984741211
2015-08-19,102.2359390258789,14.84000015258789
2015-08-20,99.40460205078124,16.549999237060547
2015-08-21,95.0600814819336,22.549999237060547
2015-08-24,91.4024658203125,28.030000686645508
2015-08-25,91.05899047851562,31.1299991607666
2015-08-26,95.6448974609375,31.1299991607666
2015-08-27,98.06781768798828,27.11000061035156
2015-08-28,98.04925537109376,26.690000534057617
2015-08-31,96.8331527709961,27.030000686645508
2015-09-01,93.80683135986328,31.90999984741211
2015-09-02,96.45254516601562,29.13999938964844
2015-09-03,95.97908020019533,25.209999084472656
2015-09-04,94.83726501464844,27.43000030517578
2015-09-08,97.51080322265624,25.049999237060547
2015-09-09,96.41539764404295,22.38999938964844
2015-09-10,97.46440887451172,26.8700008392334
2015-09-11,98.0028305053711,25.3799991607666
2015-09-14,97.70577239990234,24.030000686645508
2015-09-15,98.8568878173828,23.280000686645508
2015-09-16,99.41387176513672,22.56999969482422
2015-09-17,99.45101928710938,21.540000915527344
2015-09-18,98.03653717041016,23.06999969482422
2015-09-21,98.34362030029295,21.96999931335449
2015-09-22,96.87329864501952,22.96999931335449
2015-09-23,96.94776153564452,22.09000015258789
2015-09-24,96.59412384033205,23.530000686645508
2015-09-25,95.77523803710938,21.1200008392334
2015-09-28,93.0486297607422,25.020000457763672
2015-09-29,92.56471252441406,26.56999969482422
2015-09-30,94.69576263427734,24.63999938964844
2015-10-01,95.1238250732422,23.13999938964844
2015-10-02,96.78955078125,23.989999771118164
2015-10-05,98.17611694335938,20.309999465942383
2015-10-06,97.71083068847656,19.540000915527344
2015-10-07,98.29706573486328,18.959999084472656
2015-10-08,98.68795013427734,18.6200008392334
2015-10-09,99.13460540771484,17.149999618530273
2015-10-12,99.37654876708984,17.68000030517578
2015-10-13,98.7344741821289,17.079999923706055
2015-10-14,98.5762710571289,17.670000076293945
2015-10-15,100.19547271728516,17.6200008392334
2015-10-16,100.61424255371094,15.640000343322754
2015-10-19,101.1911849975586,15.68000030517578
2015-10-20,100.67008209228516,15.170000076293944
2015-10-21,100.05587768554688,14.979999542236328
2015-10-22,102.09384155273438,15.020000457763672
2015-10-23,104.95075225830078,13.460000038146973
2015-10-26,105.015869140625,14.760000228881836
2015-10-27,105.22990417480467,15.75
2015-10-28,106.10465240478516,15.140000343322754
2015-10-29,105.93714904785156,14.800000190734863
2015-10-30,105.46253967285156,14.600000381469728
2015-11-02,106.6537094116211,15.40999984741211
2015-11-03,107.02593231201172,14.329999923706056
2015-11-04,107.03523254394533,14.039999961853027
2015-11-05,106.74674987792967,15.390000343322754
2015-11-06,106.82121276855467,14.90999984741211
2015-11-09,105.68590545654295,15.34000015258789
2015-11-10,105.41602325439452,16.690000534057617
2015-11-11,105.28575897216795,15.06999969482422
2015-11-12,104.2621078491211,17.059999465942383
2015-11-13,102.21480560302734,18.68000030517578
2015-11-16,103.6851577758789,20.51000022888184
2015-11-17,103.75028228759766,17.81999969482422
2015-11-18,105.74172973632812,19.01000022888184
2015-11-19,105.816162109375,16.25
2015-11-20,106.53273010253906,16.1299991607666
2015-11-23,106.2256317138672,16.149999618530273
2015-11-24,106.132568359375,16.530000686645508
2015-11-25,106.2256317138672,15.550000190734863
2015-11-27,106.37451934814452,15.3100004196167
2015-11-30,106.10465240478516,15.550000190734863
2015-12-01,107.16551208496094,15.609999656677246
2015-12-02,106.50477600097656,15.039999961853027
2015-12-03,104.69947814941406,15.869999885559082
2015-12-04,107.14691162109376,17.43000030517578
2015-12-07,106.66300201416016,15.649999618530272
2015-12-08,106.67229461669922,17.690000534057617
2015-12-09,105.0531005859375,18.049999237060547
2015-12-10,105.5277099609375,19.25
2015-12-11,103.09888458251952,21.36000061035156
2015-12-14,103.88053894042967,24.700000762939453
2015-12-15,104.51333618164062,20.76000022888184
2015-12-16,106.0674285888672,19.25
2015-12-17,104.52264404296876,16.18000030517578
2015-12-18,102.5176773071289,19.34000015258789
2015-12-21,103.65645599365234,19.63999938964844
2015-12-22,104.33786010742188,17.610000610351562
2015-12-23,105.11258697509766,15.859999656677246
2015-12-24,105.09391021728516,15.4399995803833
2015-12-28,105.03792572021484,17.649999618530273
2015-12-29,106.6900634765625,15.90999984741211
2015-12-30,105.72865295410156,16.5
2015-12-31,104.41252136230467,17.969999313354492
2016-01-04,102.20960235595705,22.479999542236328
2016-01-05,102.03226470947266,20.75
2016-01-06,101.05220794677734,21.670000076293945
2016-01-07,97.88790130615234,23.21999931335449
2016-01-08,97.08516693115234,22.959999084472656
2016-01-11,97.38384246826172,25.57999992370605
2016-01-12,98.51331329345705,22.96999931335449
2016-01-13,95.11563110351562,21.71999931335449
2016-01-14,97.1411590576172,24.75
2016-01-15,94.12622833251952,28.959999084472656
2016-01-19,94.33155822753906,25.39999961853028
2016-01-20,94.0421905517578,27.780000686645508
2016-01-21,94.13558197021484,27.790000915527344
2016-01-22,96.86111450195312,24.209999084472656
2016-01-25,95.42366790771484,23.299999237060547
2016-01-26,96.2824249267578,23.75
2016-01-27,93.88353729248048,22.8799991607666
2016-01-28,95.208984375,22.14999961853028
2016-01-29,97.19717407226562,21.59000015258789
2016-02-01,97.45853424072266,21.31999969482422
2016-02-02,95.3489761352539,21.34000015258789
2016-02-03,94.89163208007812,21.489999771118164
2016-02-04,94.8823013305664,22.290000915527344
2016-02-05,91.58729553222656,22.09000015258789
2016-02-08,90.18717956542967,25.88999938964844
2016-02-09,89.90713500976562,28.299999237060547
2016-02-10,90.25252532958984,25.75
2016-02-11,90.1218719482422,29.01000022888184
2016-02-12,91.49394989013672,27.15999984741211
2016-02-16,93.55683135986328,24.959999084472656
2016-02-17,95.67571258544922,23.39999961853028
2016-02-18,94.5835952758789,22.15999984741211
2016-02-19,94.86363220214844,22.38999938964844
2016-02-22,96.40375518798828,20.13999938964844
2016-02-23,94.81696319580078,19.75
2016-02-24,95.72233581542967,22.280000686645508
2016-02-25,96.66511535644533,20.540000915527344
2016-02-26,96.54377746582033,18.88999938964844
2016-02-29,95.67571258544922,20.489999771118164
2016-03-01,98.74665832519533,19.84000015258789
2016-03-02,98.7839813232422,17.979999542236328
2016-03-03,98.5972900390625,17.25
2016-03-04,98.6346435546875,16.479999542236328
2016-03-07,98.02790832519533,17.979999542236328
2016-03-08,97.21585083007812,18.3799991607666
2016-03-09,97.84124755859376,18.559999465942383
2016-03-10,97.69188690185548,18.170000076293945
2016-03-11,99.40007019042967,17.09000015258789
2016-03-14,99.56807708740234,17.010000228881836
2016-03-15,99.53072357177734,17.600000381469727
2016-03-16,100.41748046875,15.960000038146973
2016-03-17,100.36148834228516,15.34000015258789
2016-03-18,100.51873779296876,14.050000190734863
2016-03-21,100.91195678710938,14.56999969482422
2016-03-22,101.22090911865234,14.56999969482422
2016-03-23,100.3876724243164,14.56999969482422
2016-03-24,100.41578674316406,16.299999237060547
2016-03-28,100.27536010742188,15.649999618530272
2016-03-29,101.88556671142578,15.739999771118164
2016-03-30,102.38178253173828,13.6899995803833
2016-03-31,102.2319793701172,13.729999542236328
2016-04-01,103.31796264648438,15.229999542236328
2016-04-04,102.92476654052734,13.880000114440918
2016-04-05,101.93242645263672,15.390000343322754
2016-04-06,103.60818481445312,15.609999656677246
2016-04-07,102.11966705322266,15.140000343322754
2016-04-08,102.04473114013672,15.34000015258789
2016-04-11,101.67023468017578,15.34000015258789
2016-04-12,102.52217864990234,15.979999542236328
2016-04-13,103.83287048339844,14.489999771118164
2016-04-14,103.84220886230467,13.899999618530272
2016-04-15,103.58009338378906,13.770000457763672
2016-04-18,104.13245391845705,14.869999885559082
2016-04-19,103.49581909179688,13.18000030517578
2016-04-20,103.58009338378906,13.390000343322754
2016-04-21,103.5894546508789,13.199999809265137
2016-04-22,102.0260238647461,13.699999809265137
2016-04-25,102.0260238647461,14.06999969482422
2016-04-26,101.52983856201172,14.010000228881836
2016-04-27,100.71536254882812,14.149999618530272
2016-04-28,99.49830627441406,14.529999732971191
2016-04-29,98.97404479980467,15.210000038146973
2016-05-02,99.91024780273438,16.329999923706055
2016-05-03,98.98340606689452,14.920000076293944
2016-05-04,98.3468017578125,15.470000267028809
2016-05-05,98.31869506835938,15.539999961853027
2016-05-06,98.84297943115234,16.200000762939453
2016-05-09,99.12384033203124,15.199999809265137
2016-05-10,100.4813003540039,13.979999542236328
2016-05-11,99.5731964111328,13.920000076293944
2016-05-12,99.1332015991211,14.550000190734863
2016-05-13,98.7680892944336,15.149999618530272
2016-05-16,100.00384521484376,15.720000267028809
2016-05-17,98.74934387207033,14.56999969482422
2016-05-18,99.10511016845705,15.720000267028809
2016-05-19,98.5901870727539,16.3700008392334
2016-05-20,99.67617797851562,16.1299991607666
2016-05-23,99.54512786865234,16.329999923706055
2016-05-24,101.53919982910156,16.030000686645508
2016-05-25,102.26944732666016,14.1899995803833
2016-05-26,102.56902313232422,13.800000190734863
2016-05-27,103.1026382446289,13.489999771118164
2016-05-31,103.29924011230467,13.9399995803833
2016-06-01,103.30859375,14.449999809265137
2016-06-02,103.5239028930664,14.420000076293944
2016-06-03,103.03710174560548,13.779999732971191
2016-06-06,103.4115753173828,13.84000015258789
2016-06-07,103.14942169189452,12.770000457763672
2016-06-08,103.32730102539062,13.84000015258789
2016-06-09,103.1588134765625,14.010000228881836
2016-06-10,101.98857879638672,14.890000343322754
2016-06-13,101.13663482666016,18.239999771118164
2016-06-14,101.13663482666016,21.280000686645508
2016-06-15,100.84642028808594,20.25
2016-06-16,101.14599609375,20.799999237060547
2016-06-17,99.96044158935548,19.420000076293945
2016-06-20,100.58936309814452,17.420000076293945
2016-06-21,100.90851593017578,17.670000076293945
2016-06-22,100.66443634033205,18.26000022888184
2016-06-23,102.10063934326172,19.540000915527344
2016-06-24,97.89533233642578,26.059999465942383
2016-06-27,95.9522705078125,24.3799991607666
2016-06-28,98.0548858642578,21.76000022888184
2016-06-29,99.79147338867188,18.1200008392334
2016-06-30,100.94606018066406,16.90999984741211
2016-07-01,101.45295715332033,15.59000015258789
2016-07-05,100.83342742919922,16.049999237060547
2016-07-06,101.65943908691406,15.869999885559082
2016-07-07,101.95983123779295,14.800000190734863
2016-07-08,103.53681182861328,14.640000343322754
2016-07-11,104.12815856933594,13.25
2016-07-12,104.65386199951172,12.93000030517578
2016-07-13,104.40039825439452,13.31999969482422
2016-07-14,105.11383056640624,12.5
2016-07-15,104.94482421875,13.119999885559082
2016-07-18,105.6394500732422,12.75
2016-07-19,105.25462341308594,12.529999732971191
2016-07-20,106.48429107666016,11.9399995803833
2016-07-21,106.240234375,11.800000190734863
2016-07-22,106.68142700195312,12.800000190734863
2016-07-25,106.69080352783205,12.640000343322754
2016-07-26,106.8128433227539,12.880000114440918
2016-07-27,107.55441284179688,12.609999656677246
2016-07-28,107.9298858642578,12.510000228881836
2016-07-29,108.1645278930664,12.850000381469728
2016-08-01,108.73712921142578,11.890000343322754
2016-08-02,107.9111099243164,12.390000343322754
2016-08-03,108.26779174804688,13.529999732971191
2016-08-04,108.57756042480467,12.729999542236328
2016-08-05,109.61949920654295,12.079999923706056
2016-08-08,109.49746704101562,11.65999984741211
2016-08-09,109.75091552734376,11.399999618530272
2016-08-10,109.46930694580078,11.550000190734863
2016-08-11,109.93862915039062,11.93000030517578
2016-08-12,110.01374053955078,11.609999656677246
2016-08-15,110.48307037353516,11.8100004196167
2016-08-16,109.87296295166016,12.039999961853027
2016-08-17,110.07008361816406,12.56999969482422
2016-08-18,110.09823608398438,12.199999809265137
2016-08-19,110.07008361816406,11.670000076293944
2016-08-22,110.15454864501952,12.529999732971191
2016-08-23,110.3516616821289,12.149999618530272
2016-08-24,109.63826751708984,12.699999809265137
2016-08-25,109.45987701416016,13.619999885559082
2016-08-26,109.61949920654295,13.539999961853027
2016-08-29,109.76966857910156,14.09000015258789
2016-08-30,109.41299438476562,12.9399995803833
2016-08-31,109.30032348632812,13.140000343322754
2016-09-01,109.58197021484376,13.06999969482422
2016-09-02,109.93862915039062,13.470000267028809
2016-09-06,110.62387084960938,12.420000076293944
2016-09-07,110.6895980834961,11.890000343322754
2016-09-08,110.04187774658205,11.739999771118164
2016-09-09,107.27277374267578,12.520000457763672
2016-09-12,109.19707489013672,20.1299991607666
2016-09-13,108.22084045410156,15.979999542236328
2016-09-14,108.73712921142578,17.6299991607666
2016-09-15,110.4267578125,17.969999313354492
2016-09-16,110.37408447265624,16.40999984741211
2016-09-19,109.89411926269533,15.140000343322754
2016-09-20,110.10115814208984,14.979999542236328
2016-09-21,111.183349609375,15.06999969482422
2016-09-22,112.06790924072266,13.390000343322754
2016-09-23,111.35276794433594,12.0
2016-09-26,110.42111206054688,13.260000228881836
2016-09-27,111.51274871826172,13.359999656677246
2016-09-28,111.700927734375,12.899999618530272
2016-09-29,110.89163970947266,12.529999732971191
2016-09-30,111.71971893310548,14.90999984741211
2016-10-03,111.55974578857422,13.75
2016-10-04,111.39039611816406,13.399999618530272
2016-10-05,111.78562927246094,13.5600004196167
2016-10-06,111.72916412353516,13.109999656677246
2016-10-07,111.48448181152344,13.520000457763672
2016-10-10,112.19026184082033,14.1899995803833
2016-10-11,110.59049987792967,13.710000038146973
2016-10-12,110.49641418457033,15.529999732971191
2016-10-13,110.10115814208984,16.8799991607666
2016-10-14,110.2329330444336,16.489999771118164
2016-10-17,109.9317855834961,17.010000228881836
2016-10-18,110.91046905517578,15.81999969482422
2016-10-19,110.9010238647461,15.449999809265137
2016-10-20,110.76930236816406,14.43000030517578
2016-10-21,111.183349609375,14.039999961853027
2016-10-24,112.51964569091795,13.1899995803833
2016-10-25,112.16204071044922,12.90999984741211
2016-10-26,111.39981842041016,13.65999984741211
2016-10-27,110.89163970947266,14.369999885559082
2016-10-28,110.19525909423828,15.670000076293944
2016-10-31,110.09175872802734,16.309999465942383
2016-11-01,109.2636489868164,16.540000915527344
2016-11-02,108.38849639892578,19.09000015258789
2016-11-03,107.32510375976562,19.850000381469727
2016-11-04,106.9487075805664,21.86000061035156
2016-11-07,109.48948669433594,19.780000686645508
2016-11-08,110.20468139648438,18.920000076293945
2016-11-09,110.71283721923828,20.700000762939453
2016-11-10,108.92488861083984,14.010000228881836
2016-11-11,108.9719467163086,14.829999923706056
2016-11-14,107.87091827392578,14.6899995803833
2016-11-15,109.36715698242188,14.15999984741211
2016-11-16,110.01647186279295,13.510000228881836
2016-11-17,110.8163604736328,13.369999885559082
2016-11-18,110.40230560302734,13.5600004196167
2016-11-21,111.55034637451172,13.270000457763672
2016-11-22,111.88916015625,12.260000228881836
2016-11-23,111.43743896484376,12.34000015258789
2016-11-25,111.79502868652344,12.520000457763672
2016-11-28,111.5409698486328,13.399999618530272
2016-11-29,111.9267807006836,13.06999969482422
2016-11-30,110.5716781616211,12.600000381469728
2016-12-01,108.66141510009766,13.399999618530272
2016-12-02,108.87781524658205,14.15999984741211
2016-12-05,109.72474670410156,13.75
2016-12-06,109.9882354736328,12.1899995803833
2016-12-07,111.38097381591795,11.59000015258789
2016-12-08,111.57858276367188,12.100000381469728
2016-12-09,112.4537582397461,12.59000015258789
2016-12-12,111.9456024169922,12.229999542236328
2016-12-13,113.3571319580078,12.460000038146973
2016-12-14,113.1218719482422,12.880000114440918
2016-12-15,113.30067443847656,13.06999969482422
2016-12-16,112.88068389892578,12.880000114440918
2016-12-19,113.34315490722656,12.5
2016-12-20,113.77731323242188,11.649999618530272
2016-12-21,113.69237518310548,11.4399995803833
2016-12-22,113.3714828491211,11.31999969482422
2016-12-23,113.4469985961914,11.380000114440918
2016-12-27,114.03215789794922,12.260000228881836
2016-12-28,113.14496612548828,11.890000343322754
2016-12-29,112.98448181152344,13.149999618530272
2016-12-30,111.82359313964844,13.199999809265137
2017-01-03,112.82408142089844,14.06999969482422
2017-01-04,113.43755340576172,12.779999732971191
2017-01-05,114.07933044433594,11.960000038146973
2017-01-06,115.0797882080078,11.699999809265137
2017-01-09,115.45730590820312,11.710000038146973
2017-01-10,115.712158203125,11.59000015258789
2017-01-11,116.02359771728516,11.5600004196167
2017-01-12,115.84426879882812,11.479999542236328
2017-01-13,116.2406997680664,11.449999809265137
2017-01-17,115.89149475097656,12.199999809265137
2017-01-18,116.12742614746094,11.789999961853027
2017-01-19,116.07079315185548,12.579999923706056
2017-01-20,116.32562255859376,12.579999923706056
2017-01-23,116.41999816894533,12.300000190734863
2017-01-24,117.203369140625,11.81999969482422
2017-01-25,118.3831558227539,10.789999961853027
2017-01-26,118.5058135986328,10.609999656677246
2017-01-27,118.73236846923828,10.56999969482422
2017-01-30,117.80742645263672,11.100000381469728
2017-01-31,117.57147216796876,12.289999961853027
2017-02-01,118.3831558227539,11.789999961853027
2017-02-02,118.2793197631836,12.369999885559082
2017-02-03,118.61910247802734,11.84000015258789
2017-02-06,118.76068878173828,11.369999885559082
2017-02-07,119.19483947753906,11.390000343322754
2017-02-08,119.3930435180664,11.1899995803833
2017-02-09,119.82720184326172,11.4399995803833
2017-02-10,120.2236099243164,10.850000381469728
2017-02-13,120.90313720703124,11.359999656677246
2017-02-14,121.30899047851562,11.170000076293944
2017-02-15,122.02631378173828,10.84000015258789
2017-02-16,121.98851013183594,12.020000457763672
2017-02-17,122.51708984375,11.84000015258789
2017-02-21,123.12110900878906,12.050000190734863
2017-02-22,123.1683120727539,11.479999542236328
2017-02-23,122.70582580566406,11.65999984741211
2017-02-24,122.94178009033205,11.8100004196167
2017-02-27,123.09280395507812,11.779999732971191
2017-02-28,122.71527099609376,12.1899995803833
2017-03-01,124.05548858642578,12.3100004196167
2017-03-02,123.43258666992188,12.43000030517578
2017-03-03,123.65910339355467,11.960000038146973
2017-03-06,123.38541412353516,11.59000015258789
2017-03-07,123.17774963378906,11.270000457763672
2017-03-08,123.39486694335938,11.489999771118164
2017-03-09,123.4892349243164,11.75
2017-03-10,124.00830078125,11.970000267028809
2017-03-13,124.21590423583984,12.15999984741211
2017-03-14,123.91392517089844,11.390000343322754
2017-03-15,124.67842864990234,12.119999885559082
2017-03-16,124.5934600830078,11.289999961853027
2017-03-17,124.5500030517578,11.380000114440918
2017-03-20,124.66345977783205,11.710000038146973
2017-03-21,122.77191162109376,11.149999618530272
2017-03-22,123.60419464111328,12.949999809265137
2017-03-23,123.29210662841795,12.649999618530272
2017-03-24,123.54744720458984,12.859999656677246
2017-03-27,123.74603271484376,14.779999732971191
2017-03-28,124.50270080566406,12.4399995803833
2017-03-29,125.07962036132812,11.539999961853027
2017-03-30,125.28768157958984,11.369999885559082
2017-03-31,125.20254516601562,11.609999656677246
2017-04-03,125.12689208984376,12.59000015258789
2017-04-04,125.32551574707033,12.710000038146973
2017-04-05,124.8147964477539,11.890000343322754
2017-04-06,124.88101196289062,13.109999656677246
2017-04-07,124.8147964477539,13.170000076293944
2017-04-10,124.86209106445312,13.239999771118164
2017-04-11,124.32301330566406,14.31999969482422
2017-04-12,123.82170104980467,15.15999984741211
2017-04-13,123.32989501953124,15.890000343322754
2017-04-17,124.3513412475586,16.190000534057617
2017-04-18,124.16217041015624,14.5
2017-04-19,124.36083221435548,14.0
2017-04-20,125.40116119384766,14.59000015258789
2017-04-21,125.37278747558594,13.850000381469728
2017-04-24,126.8860321044922,11.5600004196167
2017-04-25,127.80342864990234,10.8100004196167
2017-04-26,127.62377166748048,10.609999656677246
2017-04-27,128.38986206054688,10.720000267028809
2017-04-28,128.6168670654297,10.390000343322754
2017-05-01,129.76121520996094,10.920000076293944
2017-05-02,129.97872924804688,10.149999618530272
2017-05-03,129.56260681152344,10.5600004196167
2017-05-04,129.60986328125,10.710000038146973
2017-05-05,130.08282470703125,10.510000228881836
2017-05-08,130.3665313720703,10.529999732971191
2017-05-09,130.82049560546875,9.869999885559082
2017-05-10,130.89613342285156,9.75
2017-05-11,130.79212951660156,10.34000015258789
2017-05-12,131.08534240722656,10.720000267028809
2017-05-15,131.50140380859375,10.539999961853027
2017-05-16,132.050048828125,10.460000038146973
2017-05-17,128.6925048828125,11.890000343322754
2017-05-18,129.81797790527344,14.0600004196167
2017-05-19,130.3665313720703,14.229999542236328
2017-05-22,131.46360778808594,12.289999961853027
2017-05-23,131.5960693359375,11.0
2017-05-24,132.20130920410156,10.609999656677246
2017-05-25,133.3268280029297,9.81999969482422
2017-05-26,133.5632781982422,9.93000030517578
2017-05-30,133.67674255371094,10.609999656677246
2017-05-31,133.6294708251953,10.100000381469728
2017-06-01,134.14964294433594,10.420000076293944
2017-06-02,135.68185424804688,10.079999923706056
2017-06-05,135.65341186523438,10.079999923706056
2017-06-06,135.1143341064453,10.1899995803833
2017-06-07,135.6439971923828,10.479999542236328
2017-06-08,135.78587341308594,10.270000457763672
2017-06-09,132.39048767089844,9.93000030517578
2017-06-12,131.68115234375,11.1899995803833
2017-06-13,132.74989318847656,11.119999885559082
2017-06-14,132.17298889160156,10.329999923706056
2017-06-15,131.58656311035156,11.0600004196167
2017-06-16,131.01560974121094,10.630000114440918
2017-06-19,133.20640563964844,10.56999969482422
2017-06-20,132.16319274902344,10.279999732971191
2017-06-21,133.47189331054688,11.029999732971191
2017-06-22,133.43399047851562,10.8100004196167
2017-06-23,133.94613647460938,10.25
2017-06-26,133.32015991210938,10.130000114440918
2017-06-27,130.90187072753906,10.039999961853027
2017-06-28,132.7890625,11.170000076293944
2017-06-29,130.48460388183594,9.789999961853027
2017-06-30,130.53201293945312,11.739999771118164
2017-07-03,129.15689086914062,11.06999969482422
2017-07-05,130.42774963378906,11.199999809265137
2017-07-06,129.25169372558594,11.199999809265137
2017-07-07,130.64581298828125,12.479999542236328
2017-07-10,131.49935913085938,11.260000228881836
2017-07-11,131.86920166015625,10.789999961853027
2017-07-12,133.43399047851562,10.850000381469728
2017-07-13,133.7279815673828,10.06999969482422
2017-07-14,134.78067016601562,10.09000015258789
2017-07-17,134.84706115722656,9.770000457763672
2017-07-18,135.74798583984375,9.859999656677246
2017-07-19,136.5446319580078,9.6899995803833
2017-07-20,136.7247772216797,9.65999984741211
2017-07-21,136.66786193847656,9.520000457763672
